step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1774,34296544,28384,0.01297400767139024,0.25,0.9318181818181818
1775,34315888,28400,0.012599149621033246,0.25,0.9318181818181818
1776,34335232,28416,0.012569582214605055,0.25,0.9318181818181818
1777,34354704,28432,0.012121677802023825,0.3125,0.9375
1778,34374176,28448,0.012322337142719884,0.25,0.9318181818181818
1779,34393392,28464,0.012949625887855335,0.3125,0.9375
1780,34412992,28480,0.012285057974299726,0.375,0.9431818181818182
1781,34432464,28496,0.012412694756768617,0.25,0.9318181818181818
1782,34451808,28512,0.012618519838520584,0.1875,0.9261363636363636
1783,34471280,28528,0.012550886348157195,0.5,0.9545454545454546
1784,34490496,28544,0.012583440922557943,0.3125,0.9375
1785,34509456,28560,0.012612830366470242,0.5,0.9545454545454546
1786,34528928,28576,0.012349640026269353,0.125,0.9204545454545454
1787,34548272,28592,0.012377986687530224,0.125,0.9204545454545454
1788,34567488,28608,0.012738154126724084,0.375,0.9431818181818182
1789,34587088,28624,0.012527986251420202,0.1875,0.9261363636363636
1790,34606432,28640,0.012658771916063292,0.25,0.9318181818181818
1791,34625776,28656,0.01264131009221204,0.1875,0.9261363636363636
1792,34645120,28672,0.012372357658180504,0.4375,0.9488636363636364
1793,34664464,28688,0.012681298222682063,0.1875,0.9261363636363636
1794,34683680,28704,0.0127811070698672,0.25,0.9318181818181818
1795,34702896,28720,0.012789091503619565,0.5,0.9545454545454546
1796,34722112,28736,0.012506568769523168,0.375,0.9431818181818182
1797,34741712,28752,0.01253950232463947,0.4375,0.9488636363636364
1798,34761056,28768,0.012447907631532468,0.25,0.9318181818181818
1799,34780528,28784,0.012541020354467986,0.1875,0.9261363636363636
1800,34799744,28800,0.012934013034548966,0.25,0.9204545454545454
1801,34819088,28816,0.012543868089284751,0.5625,0.9602272727272727
1802,34838048,28832,0.012731457922628163,0.375,0.9431818181818182
1803,34857392,28848,0.01263190631961478,0.375,0.9431818181818182
1804,34876608,28864,0.012700609760861124,0.1875,0.9261363636363636
1805,34896080,28880,0.012263727952391102,0.5,0.9545454545454546
1806,34915296,28896,0.012632789318603285,0.3125,0.9375
1807,34934512,28912,0.012347136266683727,0.375,0.9431818181818182
1808,34953728,28928,0.012322600215550424,0.4375,0.9488636363636364
1809,34972944,28944,0.012630879347282438,0.25,0.9318181818181818
1810,34992160,28960,0.01262812044046955,0.375,0.9431818181818182
1811,35011376,28976,0.01285938294482913,0.125,0.9204545454545454
1812,35030592,28992,0.012469395909234371,0.1875,0.9261363636363636
1813,35049808,29008,0.012536809403103233,0.5625,0.9602272727272727
1814,35069152,29024,0.012531196532534634,0.3125,0.9375
1815,35088624,29040,0.0123984427902289,0.1875,0.9261363636363636
1816,35107840,29056,0.012724969945767422,0.4375,0.9488636363636364
1817,35126928,29072,0.012660512751462481,0.4375,0.9488636363636364
1818,35146272,29088,0.012524367762034241,0.1875,0.9261363636363636
1819,35165744,29104,0.012532486660358806,0.3125,0.9375
1820,35184832,29120,0.012917029091779513,0.4375,0.9488636363636364
1821,35204176,29136,0.01226534055691839,0.625,0.9659090909090909
1822,35223648,29152,0.012386730249885526,0.375,0.9431818181818182
1823,35242992,29168,0.012222146453148522,0.4375,0.9488636363636364
1824,35262080,29184,0.012624666375551548,0.5625,0.9602272727272727
1825,35281552,29200,0.011929172116591266,0.5625,0.9602272727272727
1826,35300896,29216,0.01253137889566748,0.3125,0.9375
1827,35320240,29232,0.01222793401991099,0.375,0.9431818181818182
1828,35339456,29248,0.012293614317003302,0.5,0.9545454545454546
1829,35358672,29264,0.012528132172823819,0.25,0.9318181818181818
1830,35378144,29280,0.012284660508407494,0.375,0.9431818181818182
1831,35397360,29296,0.012600729863275251,0.5,0.9545454545454546
1832,35416576,29312,0.012480889290563308,0.625,0.9659090909090909
1833,35436176,29328,0.01209857968669239,0.5,0.9545454545454546
1834,35455648,29344,0.012205552270622705,0.5,0.9545454545454546
1835,35474864,29360,0.012660688103936397,0.3125,0.9375
1836,35494208,29376,0.012399812668321299,0.3125,0.9375
1837,35513680,29392,0.012172564661164356,0.3125,0.9375
1838,35533024,29408,0.012298322814268826,0.4375,0.9488636363636364
1839,35552368,29424,0.012347980631737311,0.375,0.9431818181818182
1840,35571968,29440,0.012221194288593886,0.375,0.9431818181818182
1841,35591312,29456,0.012372756560454773,0.4375,0.9488636363636364
1842,35610656,29472,0.012418488744578921,0.25,0.9318181818181818
1843,35630000,29488,0.012373924986712886,0.5,0.9545454545454546
1844,35649472,29504,0.012085080463741437,0.0625,0.9090909090909091
1845,35668688,29520,0.012198580676371465,0.625,0.9659090909090909
1846,35688032,29536,0.01206188111523902,0.5,0.9545454545454546
1847,35707632,29552,0.012276392550545277,0.5,0.9545454545454546
1848,35727104,29568,0.012313065621527236,0.25,0.9318181818181818
1849,35746576,29584,0.011828378746248766,0.6875,0.9715909090909091
1850,35765792,29600,0.01244137781381237,0.1875,0.9261363636363636
1851,35785008,29616,0.012559255971966837,0.25,0.9318181818181818
1852,35804480,29632,0.01260882919178963,0.125,0.9147727272727273
1853,35823824,29648,0.012276238397314496,0.5,0.9545454545454546
1854,35843168,29664,0.012419424719730272,0.3125,0.9375
1855,35862768,29680,0.011999244973690532,0.375,0.9431818181818182
1856,35881856,29696,0.012797742382842486,0.375,0.9431818181818182
1857,35901200,29712,0.012294876769912207,0.3125,0.9375
1858,35920416,29728,0.012296537184588186,0.1875,0.9261363636363636
1859,35939760,29744,0.012267832277532219,0.5,0.9545454545454546
1860,35959360,29760,0.012009835098916333,0.3125,0.9375
1861,35978704,29776,0.01241075883412178,0.3125,0.9375
1862,35998048,29792,0.012358473814170087,0.4375,0.9488636363636364
1863,36017264,29808,0.012506163637322263,0.4375,0.9488636363636364
1864,36036608,29824,0.012169977220178861,0.5625,0.9602272727272727
1865,36056336,29840,0.012150994024322365,0.3125,0.9375
1866,36075552,29856,0.012380235032409904,0.375,0.9431818181818182
1867,36094896,29872,0.012263893633774928,0.625,0.9659090909090909
1868,36114240,29888,0.012198935406148909,0.375,0.9431818181818182
1869,36133712,29904,0.011789668723790652,0.8125,0.9829545454545454
1870,36153312,29920,0.012244798975290523,0.375,0.9431818181818182
1871,36172784,29936,0.01235120473022433,0.3125,0.9375
1872,36192000,29952,0.012592843277241512,0.4375,0.9488636363636364
1873,36211344,29968,0.012345796636140414,0.625,0.9659090909090909
1874,36230816,29984,0.012386521059308223,0.125,0.9204545454545454
1875,36250160,30000,0.012226069528477683,0.3125,0.9375
1876,36269632,30016,0.012339199218744734,0.5,0.9545454545454546
1877,36289104,30032,0.012024940256027359,0.5,0.9545454545454546
1878,36308448,30048,0.012360302608419672,0.3125,0.9375
1879,36327664,30064,0.01239621779623566,0.375,0.9431818181818182
1880,36347136,30080,0.012372419771317776,0.3125,0.9375
1881,36366480,30096,0.01216006846318499,0.5,0.9545454545454546
1882,36385696,30112,0.012611239028497655,0.25,0.9318181818181818
1883,36404912,30128,0.012485320159279929,0.3125,0.9375
1884,36424256,30144,0.01221215586621135,0.5,0.9545454545454546
1885,36443728,30160,0.012241478137808338,0.4375,0.9431818181818182
1886,36462816,30176,0.01259212927104987,0.3125,0.9375
1887,36482288,30192,0.012012168242968064,0.25,0.9318181818181818
1888,36501760,30208,0.0122464615628401,0.5625,0.9602272727272727
1889,36521232,30224,0.012512902516771795,0.125,0.9147727272727273
1890,36540576,30240,0.012232128695960324,0.3125,0.9375
1891,36559920,30256,0.012306484570264023,0.1875,0.9261363636363636
1892,36579392,30272,0.012455915685778687,0.375,0.9431818181818182
1893,36598608,30288,0.012612400135899137,0.125,0.9204545454545454
1894,36617824,30304,0.012642118416897215,0.375,0.9431818181818182
1895,36637296,30320,0.01223585309084948,0.25,0.9318181818181818
1896,36656512,30336,0.012513347210574266,0.3125,0.9375
1897,36675856,30352,0.012291142834891083,0.4375,0.9488636363636364
1898,36695328,30368,0.012139148628936128,0.4375,0.9488636363636364
1899,36714544,30384,0.012590621167062374,0.375,0.9431818181818182
1900,36733760,30400,0.012514303951404713,0.4375,0.9488636363636364
1901,36753104,30416,0.012342497456586447,0.25,0.9318181818181818
1902,36772576,30432,0.012036107400347522,0.3125,0.9375
1903,36791792,30448,0.012335528194413258,0.3125,0.9375
1904,36811136,30464,0.012163429347198107,0.25,0.9318181818181818
1905,36830736,30480,0.012238387547925148,0.25,0.9318181818181818
1906,36849952,30496,0.012535602189869618,0.5625,0.9602272727272727
1907,36869296,30512,0.012483248925631896,0.375,0.9431818181818182
1908,36888768,30528,0.012142561213623022,0.4375,0.9488636363636364
1909,36907984,30544,0.012681214173922739,0.3125,0.9375
1910,36927200,30560,0.01229907245842556,0.6875,0.9659090909090909
1911,36946544,30576,0.01234363595075124,0.4375,0.9488636363636364
1912,36966144,30592,0.01216796714207862,0.375,0.9431818181818182
1913,36985488,30608,0.012292453251276512,0.625,0.9659090909090909
1914,37004960,30624,0.01213856168903737,0.3125,0.9375
1915,37024432,30640,0.012120998579359468,0.375,0.9431818181818182
1916,37043904,30656,0.012225242923615265,0.4375,0.9488636363636364
1917,37063248,30672,0.012328352039567456,0.625,0.9659090909090909
1918,37082592,30688,0.012424090005235564,0.3125,0.9375
1919,37101808,30704,0.012317326642061891,0.4375,0.9488636363636364
1920,37121024,30720,0.012579205992681725,0.3125,0.9375
1921,37140240,30736,0.012248702958199702,0.75,0.9772727272727273
1922,37159712,30752,0.0121800381950106,0.5625,0.9602272727272727
1923,37178928,30768,0.012266895142264414,0.3125,0.9375
1924,37198528,30784,0.01217136198888239,0.5625,0.9602272727272727
1925,37218000,30800,0.011953503702503244,0.625,0.9659090909090909
1926,37237600,30816,0.01238841893346145,0.4375,0.9488636363636364
1927,37256944,30832,0.012258877596716148,0.375,0.9431818181818182
1928,37276288,30848,0.012038184445108414,0.5625,0.9602272727272727
1929,37295376,30864,0.012571884012482647,0.375,0.9431818181818182
1930,37314720,30880,0.012368633928339128,0.125,0.9204545454545454
1931,37334064,30896,0.012025355849025327,0.375,0.9431818181818182
1932,37353280,30912,0.01183456081416481,0.625,0.9659090909090909
1933,37372496,30928,0.012304512473869022,0.5,0.9545454545454546
1934,37391712,30944,0.012714294920126693,0.3125,0.9375
1935,37411184,30960,0.012420079239551816,0.25,0.9261363636363636
1936,37430656,30976,0.012169563260399252,0.4375,0.9488636363636364
1937,37450000,30992,0.012441774897023722,0.3125,0.9375
1938,37469472,31008,0.012370489994964508,0.375,0.9431818181818182
1939,37488816,31024,0.012375326112857027,0.4375,0.9488636363636364
1940,37508032,31040,0.012254270412486194,0.5625,0.9602272727272727
1941,37527248,31056,0.012264123782784478,0.5625,0.9602272727272727
1942,37546592,31072,0.012455965071126429,0.25,0.9318181818181818
1943,37565936,31088,0.012631547559970806,0.5,0.9545454545454546
1944,37585152,31104,0.01226119077354539,0.3125,0.9375
1945,37604240,31120,0.012551809525250526,0.5625,0.9602272727272727
1946,37623584,31136,0.012144186283641297,0.4375,0.9488636363636364
1947,37642928,31152,0.012483506563794343,0.25,0.9318181818181818
1948,37662400,31168,0.01204216305607482,0.3125,0.9375
1949,37681872,31184,0.012323125432681957,0.25,0.9318181818181818
1950,37701088,31200,0.012478602049734059,0.375,0.9431818181818182
1951,37720304,31216,0.012480452845788909,0.3125,0.9375
1952,37739648,31232,0.012353448844279274,0.5,0.9545454545454546
1953,37759248,31248,0.011969504183114514,0.3125,0.9375
1954,37778336,31264,0.01240903446473238,0.5,0.9545454545454546
1955,37797808,31280,0.0120050275802358,0.625,0.9659090909090909
1956,37817024,31296,0.012312846636548786,0.25,0.9318181818181818
1957,37836496,31312,0.012258211228806177,0.5625,0.9602272727272727
1958,37856096,31328,0.012122539460632076,0.625,0.9659090909090909
1959,37875568,31344,0.011765929615702823,0.625,0.9659090909090909
1960,37895040,31360,0.01201643394611366,0.375,0.9431818181818182
1961,37914384,31376,0.012115985584680229,0.5625,0.9602272727272727
1962,37933600,31392,0.012419526416009867,0.5625,0.9602272727272727
1963,37952944,31408,0.01210107401452735,0.4375,0.9488636363636364
1964,37972288,31424,0.012271032565787958,0.4375,0.9488636363636364
1965,37991760,31440,0.011854869123911512,0.3125,0.9375
1966,38010976,31456,0.012445269687273268,0.3125,0.9375
1967,38030192,31472,0.012361201638126967,0.625,0.9659090909090909
1968,38049536,31488,0.012617599964616866,0.3125,0.9375
1969,38068880,31504,0.012571239584795894,0.3125,0.9375
1970,38087968,31520,0.012526309072395688,0.4375,0.9488636363636364
1971,38107184,31536,0.012504475689126458,0.4375,0.9488636363636364
1972,38126400,31552,0.012420764199009287,0.4375,0.9431818181818182
1973,38146000,31568,0.012049278037995124,0.625,0.9659090909090909
1974,38165472,31584,0.012403377119655156,0.3125,0.9375
1975,38184944,31600,0.012227152101239827,0.5,0.9545454545454546
1976,38204288,31616,0.01229593370767201,0.375,0.9375
1977,38223632,31632,0.012143697685868145,0.4375,0.9488636363636364
1978,38242720,31648,0.012632345996410733,0.5,0.9545454545454546
1979,38262064,31664,0.01231443080638411,0.3125,0.9375
1980,38281408,31680,0.012284959156078102,0.25,0.9261363636363636
1981,38300752,31696,0.01232821154333331,0.375,0.9431818181818182
1982,38320096,31712,0.012170428521879483,0.4375,0.9488636363636364
1983,38339568,31728,0.011945778914383967,0.5625,0.9602272727272727
1984,38359040,31744,0.012393817349310868,0.125,0.9204545454545454
1985,38378384,31760,0.012113805695410861,0.6875,0.9715909090909091
1986,38397600,31776,0.012137239016780755,0.4375,0.9488636363636364
1987,38416944,31792,0.012578373399919567,0.4375,0.9488636363636364
1988,38436288,31808,0.012247225684172023,0.6875,0.9715909090909091
1989,38455632,31824,0.012256155590259797,0.5,0.9488636363636364
1990,38474720,31840,0.012670888597625477,0.375,0.9431818181818182
1991,38493936,31856,0.012495504801139642,0.25,0.9318181818181818
1992,38513152,31872,0.012217687974405873,0.6875,0.9715909090909091
1993,38532496,31888,0.011995996825273563,0.3125,0.9375
1994,38551968,31904,0.012211761321986078,0.5,0.9545454545454546
1995,38571312,31920,0.012119791700221495,0.5625,0.9602272727272727
1996,38590656,31936,0.012192452221726147,0.1875,0.9261363636363636
1997,38609872,31952,0.012291015304261058,0.4375,0.9488636363636364
1998,38629088,31968,0.0122407904839535,0.3125,0.9375
1999,38648432,31984,0.012102901423095008,0.4375,0.9488636363636364
2000,38667904,32000,0.012428426919989834,0.3125,0.9375
2001,38687120,32016,0.01234829266877559,0.4375,0.9488636363636364
2002,38706720,32032,0.012059796731727591,0.375,0.9431818181818182
2003,38726064,32048,0.012164473429908066,0.6875,0.9715909090909091
2004,38745152,32064,0.012426486076734848,0.4375,0.9488636363636364
2005,38764240,32080,0.012355024083898512,0.5625,0.9602272727272727
2006,38783456,32096,0.01248866346922971,0.375,0.9431818181818182
2007,38802672,32112,0.012391969249858203,0.4375,0.9488636363636364
2008,38822016,32128,0.012203828085204484,0.5625,0.9602272727272727
2009,38841616,32144,0.011896327448376745,0.6875,0.9715909090909091
2010,38860960,32160,0.011911225722598517,0.625,0.9659090909090909
2011,38880048,32176,0.01251065436281672,0.625,0.9659090909090909
2012,38899392,32192,0.012540560921134765,0.3125,0.9375
2013,38918736,32208,0.012267878183923825,0.625,0.9659090909090909
2014,38938080,32224,0.012212226547534635,0.5,0.9545454545454546
2015,38957296,32240,0.012280244117015792,0.5625,0.9602272727272727
2016,38976512,32256,0.012483642387553305,0.375,0.9431818181818182
2017,38995856,32272,0.011945494934029315,0.4375,0.9488636363636364
2018,39015200,32288,0.012323026035553993,0.4375,0.9488636363636364
2019,39034672,32304,0.012136223745848771,0.6875,0.9715909090909091
2020,39053888,32320,0.012323153069952499,0.375,0.9431818181818182
2021,39073104,32336,0.012389283248429198,0.375,0.9431818181818182
2022,39092448,32352,0.012318327023731744,0.4375,0.9488636363636364
2023,39111920,32368,0.012150143499472563,0.3125,0.9375
2024,39131136,32384,0.012435284356584591,0.375,0.9431818181818182
2025,39150480,32400,0.012156353641208553,0.5,0.9545454545454546
2026,39169824,32416,0.012356352108307805,0.375,0.9431818181818182
2027,39189168,32432,0.012302836219517612,0.4375,0.9488636363636364
2028,39208256,32448,0.012408827191953024,0.5625,0.9602272727272727
2029,39227472,32464,0.012448916813732632,0.375,0.9431818181818182
2030,39246688,32480,0.012263174263429473,0.375,0.9431818181818182
2031,39265648,32496,0.012449475610523586,0.5,0.9545454545454546
2032,39285248,32512,0.011902129790273613,0.5625,0.9602272727272727
2033,39304592,32528,0.012110095245614355,0.375,0.9431818181818182
2034,39323680,32544,0.012413502681308137,0.5625,0.9602272727272727
2035,39342768,32560,0.01251376953551355,0.5,0.9545454545454546
2036,39362240,32576,0.012097491377244904,0.4375,0.9431818181818182
2037,39381456,32592,0.012328039923459143,0.3125,0.9375
2038,39400800,32608,0.01215748871808564,0.4375,0.9488636363636364
2039,39420016,32624,0.012076891221783808,0.5,0.9545454545454546
2040,39439360,32640,0.012238905234171094,0.625,0.9659090909090909
2041,39458576,32656,0.012281890559567068,0.5625,0.9602272727272727
2042,39477920,32672,0.012301461212856205,0.375,0.9431818181818182
2043,39497392,32688,0.012174317565246966,0.25,0.9318181818181818
2044,39516608,32704,0.012354633531292137,0.625,0.9659090909090909
2045,39535952,32720,0.01237622945537901,0.4375,0.9488636363636364
2046,39555040,32736,0.012471953394224604,0.1875,0.9261363636363636
2047,39574256,32752,0.012487524278032023,0.375,0.9431818181818182
2048,39593856,32768,0.012300288174052092,0.3125,0.9375
2049,39613072,32784,0.012056562244938875,0.625,0.9659090909090909
2050,39632416,32800,0.012404987655270603,0.3125,0.9375
2051,39651760,32816,0.01189582770430273,0.5,0.9545454545454546
2052,39671104,32832,0.012009767403839007,0.625,0.9659090909090909
2053,39690576,32848,0.012019990521717813,0.75,0.9772727272727273
2054,39709920,32864,0.012388437844924053,0.4375,0.9488636363636364
2055,39729136,32880,0.01241396052412202,0.5625,0.9602272727272727
2056,39748608,32896,0.012293201056371902,0.5625,0.9602272727272727
2057,39767824,32912,0.012446791921374104,0.5625,0.9602272727272727
2058,39787424,32928,0.011990222902229026,0.5625,0.9602272727272727
2059,39806768,32944,0.012299513476814867,0.4375,0.9488636363636364
2060,39825984,32960,0.012366819460753384,0.5625,0.9545454545454546
2061,39845200,32976,0.012397737819742512,0.375,0.9431818181818182
2062,39864288,32992,0.012594122930586829,0.25,0.9318181818181818
2063,39883888,33008,0.011871055507587389,0.3125,0.9375
2064,39903360,33024,0.012376305786195512,0.3125,0.9375
2065,39922704,33040,0.011970639207697779,0.625,0.9659090909090909
2066,39942176,33056,0.012009769940616555,0.5625,0.9602272727272727
2067,39961392,33072,0.01227754379082688,0.5,0.9545454545454546
2068,39980608,33088,0.01204613661806485,0.5,0.9545454545454546
2069,39999952,33104,0.012454103858928823,0.25,0.9318181818181818
2070,40019168,33120,0.012220505659084184,0.4375,0.9488636363636364
2071,40038768,33136,0.01213141554360534,0.25,0.9318181818181818
2072,40058112,33152,0.012259252311883208,0.4375,0.9488636363636364
2073,40077328,33168,0.012460487840976758,0.3125,0.9375
2074,40096544,33184,0.012438105098496403,0.3125,0.9375
2075,40115760,33200,0.012270100728090923,0.4375,0.9488636363636364
2076,40134976,33216,0.012350169351188706,0.4375,0.9488636363636364
2077,40154320,33232,0.012319381791260117,0.1875,0.9261363636363636
2078,40173792,33248,0.012146455304970199,0.25,0.9318181818181818
2079,40193008,33264,0.01235228295134642,0.375,0.9431818181818182
2080,40212480,33280,0.01237972143676378,0.3125,0.9375
2081,40231952,33296,0.011816583323744719,0.375,0.9431818181818182
2082,40251168,33312,0.012170130702380814,0.4375,0.9488636363636364
2083,40270512,33328,0.012209884450849716,0.4375,0.9488636363636364
2084,40289984,33344,0.012220504082447065,0.4375,0.9488636363636364
2085,40309200,33360,0.012205083866911158,0.5625,0.9602272727272727
2086,40328416,33376,0.012231114704593387,0.5625,0.9602272727272727
2087,40347888,33392,0.012017692426523332,0.375,0.9431818181818182
2088,40367232,33408,0.01207541042875238,0.625,0.9659090909090909
2089,40386576,33424,0.012199127425990365,0.375,0.9431818181818182
2090,40405792,33440,0.012295706612225227,0.25,0.9318181818181818
2091,40424880,33456,0.012688035103250426,0.375,0.9431818181818182
2092,40444096,33472,0.01235885233182926,0.375,0.9431818181818182
2093,40463568,33488,0.012019696879561684,0.5,0.9488636363636364
2094,40483040,33504,0.012085562345870063,0.25,0.9318181818181818
2095,40502384,33520,0.011968921795336433,0.5625,0.9602272727272727
2096,40521856,33536,0.01192550803780716,0.3125,0.9375
2097,40541200,33552,0.012187928109708836,0.25,0.9318181818181818
2098,40560416,33568,0.01200218749851526,0.625,0.9659090909090909
2099,40579888,33584,0.012130527711418542,0.25,0.9318181818181818
2100,40599360,33600,0.012227295848407926,0.4375,0.9488636363636364
2101,40618704,33616,0.012518199946398108,0.25,0.9318181818181818
2102,40637920,33632,0.012275823898768932,0.4375,0.9488636363636364
2103,40657392,33648,0.011973830636884428,0.5,0.9488636363636364
2104,40676608,33664,0.012380049283833966,0.25,0.9318181818181818
2105,40695952,33680,0.012222251806848258,0.4375,0.9488636363636364
2106,40715168,33696,0.012190079132186218,0.5,0.9545454545454546
2107,40734512,33712,0.01243412089825835,0.3125,0.9375
2108,40753728,33728,0.01232910706582671,0.4375,0.9488636363636364
2109,40773072,33744,0.01243846971999111,0.125,0.9204545454545454
2110,40792544,33760,0.012208206910192573,0.4375,0.9488636363636364
2111,40811760,33776,0.012604422082062932,0.375,0.9431818181818182
2112,40831232,33792,0.012156228632844485,0.5,0.9545454545454546
2113,40850448,33808,0.012165137651189118,0.5,0.9545454545454546
2114,40869792,33824,0.012138889986726766,0.25,0.9318181818181818
2115,40889520,33840,0.01203954099449392,0.75,0.9772727272727273
2116,40908992,33856,0.012151075303043813,0.4375,0.9488636363636364
2117,40928208,33872,0.012515137319809112,0.5,0.9545454545454546
2118,40947552,33888,0.012119626848177604,0.3125,0.9375
2119,40966896,33904,0.011891105741626704,0.5625,0.9602272727272727
2120,40986112,33920,0.012439585356890373,0.5625,0.9602272727272727
2121,41005328,33936,0.012268872212125904,0.375,0.9431818181818182
2122,41024544,33952,0.012204476145074536,0.5625,0.9602272727272727
2123,41043888,33968,0.01219111410324043,0.5625,0.9602272727272727
2124,41062976,33984,0.012697132874878746,0.375,0.9431818181818182
2125,41082192,34000,0.012632784282616204,0.25,0.9318181818181818
2126,41101664,34016,0.011823636984082503,0.625,0.9659090909090909
2127,41120752,34032,0.01259311845261434,0.5,0.9545454545454546
2128,41140224,34048,0.01198145557496199,0.4375,0.9488636363636364
2129,41159824,34064,0.011819361205361397,0.25,0.9318181818181818
2130,41179296,34080,0.011931463157907296,0.4375,0.9488636363636364
2131,41198512,34096,0.012325129974110113,0.5625,0.9602272727272727
2132,41217856,34112,0.012210876623026824,0.5625,0.9602272727272727
2133,41237456,34128,0.012007393969395755,0.4375,0.9488636363636364
2134,41256800,34144,0.012001472302984895,0.5,0.9545454545454546
2135,41276144,34160,0.012241537128015137,0.25,0.9318181818181818
2136,41295488,34176,0.011991615051045141,0.375,0.9431818181818182
2137,41314960,34192,0.012160379806887453,0.375,0.9431818181818182
2138,41334304,34208,0.012292757043380467,0.5,0.9545454545454546
2139,41353776,34224,0.012073673699377651,0.75,0.9772727272727273
2140,41373376,34240,0.012088792697226855,0.3125,0.9375
2141,41392592,34256,0.01232732531653264,0.5625,0.9602272727272727
2142,41411808,34272,0.012371400034110046,0.75,0.9772727272727273
2143,41431152,34288,0.012156544871474384,0.5,0.9545454545454546
2144,41450496,34304,0.012095262755435482,0.25,0.9318181818181818
2145,41469840,34320,0.01233334153900676,0.375,0.9431818181818182
2146,41489312,34336,0.012018273382387631,0.5,0.9545454545454546
2147,41508656,34352,0.012177734283331564,0.4375,0.9488636363636364
2148,41528128,34368,0.012093140834695893,0.625,0.9659090909090909
2149,41547344,34384,0.012242718095981198,0.5625,0.9602272727272727
2150,41566816,34400,0.011962949955067905,0.5,0.9545454545454546
2151,41586160,34416,0.011982018767669274,0.4375,0.9488636363636364
2152,41605376,34432,0.012132650382417747,0.5625,0.9602272727272727
2153,41624720,34448,0.012188153035275213,0.25,0.9318181818181818
2154,41643936,34464,0.012277216993958487,0.5,0.9545454545454546
2155,41663280,34480,0.012293081557393417,0.25,0.9318181818181818
2156,41682496,34496,0.012220267269444994,0.375,0.9431818181818182
2157,41701840,34512,0.012361897289389842,0.5,0.9488636363636364
2158,41721056,34528,0.012173411205364599,0.375,0.9431818181818182
2159,41740528,34544,0.011970104617996129,0.5,0.9545454545454546
2160,41760000,34560,0.012180919284915638,0.1875,0.9261363636363636
2161,41779344,34576,0.012241538918481133,0.5,0.9545454545454546
2162,41798560,34592,0.012380748686264887,0.3125,0.9375
2163,41818032,34608,0.012088830879371123,0.5,0.9545454545454546
2164,41837376,34624,0.012256806055888511,0.375,0.9431818181818182
2165,41856720,34640,0.012079877369155622,0.4375,0.9488636363636364
2166,41876192,34656,0.011977838384785977,0.4375,0.9488636363636364
2167,41895280,34672,0.012323208180903525,0.5,0.9545454545454546
2168,41914496,34688,0.012239769083973092,0.4375,0.9488636363636364
2169,41933840,34704,0.01189028277192472,0.5,0.9545454545454546
2170,41953056,34720,0.01215166274225615,0.4375,0.9431818181818182
2171,41972400,34736,0.012174659440103366,0.375,0.9431818181818182
2172,41991872,34752,0.012210903918166656,0.5625,0.9602272727272727
2173,42011088,34768,0.012499390926622066,0.4375,0.9488636363636364
2174,42030432,34784,0.012395410635581685,0.1875,0.9261363636363636
2175,42049776,34800,0.012285813285760833,0.4375,0.9488636363636364
2176,42069120,34816,0.012287022865761695,0.4375,0.9488636363636364
2177,42088464,34832,0.012200224913181925,0.375,0.9431818181818182
2178,42107808,34848,0.0120220737944394,0.5,0.9545454545454546
2179,42127152,34864,0.01207589274596819,0.4375,0.9488636363636364
2180,42146624,34880,0.01199289987027335,0.375,0.9431818181818182
2181,42166096,34896,0.012008302425030527,0.5,0.9545454545454546
2182,42185440,34912,0.012520942600504577,0.25,0.9318181818181818
2183,42204912,34928,0.012078931760919143,0.5625,0.9602272727272727
2184,42224256,34944,0.012085746922057794,0.5625,0.9602272727272727
2185,42243472,34960,0.01218953666877443,0.25,0.9318181818181818
2186,42262816,34976,0.012202257548771864,0.5625,0.9602272727272727
2187,42282160,34992,0.012320619247858895,0.1875,0.9261363636363636
2188,42301376,35008,0.012239883576977589,0.625,0.9659090909090909
2189,42320976,35024,0.012165990590484678,0.3125,0.9375
2190,42340320,35040,0.011850090947964773,0.5,0.9545454545454546
2191,42359536,35056,0.012244443631926227,0.25,0.9318181818181818
2192,42379008,35072,0.012149739816314674,0.25,0.9318181818181818
2193,42398480,35088,0.011876454067115062,0.5,0.9545454545454546
2194,42417696,35104,0.012204416270258563,0.3125,0.9375
2195,42437040,35120,0.012307941020286265,0.3125,0.9318181818181818
2196,42456384,35136,0.012266715812442368,0.4375,0.9488636363636364
2197,42475856,35152,0.012108045247665442,0.4375,0.9488636363636364
2198,42494944,35168,0.012772303831196584,0.25,0.9318181818181818
2199,42514544,35184,0.012155200008115758,0.3125,0.9375
2200,42534144,35200,0.012041220718212444,0.3125,0.9375
2201,42553360,35216,0.012085816768125974,0.5625,0.9602272727272727
2202,42572960,35232,0.012135203851758685,0.625,0.9659090909090909
2203,42592176,35248,0.012553676242349638,0.4375,0.9488636363636364
2204,42611648,35264,0.011959671361310088,0.5,0.9545454545454546
2205,42630864,35280,0.012198845109830507,0.625,0.9659090909090909
2206,42650592,35296,0.0116472577351183,0.4375,0.9488636363636364
2207,42670064,35312,0.012057669275312016,0.4375,0.9488636363636364
2208,42689408,35328,0.01195361150189236,0.6875,0.9715909090909091
2209,42708624,35344,0.012515977491162384,0.3125,0.9375
2210,42728096,35360,0.012052290347711098,0.6875,0.9715909090909091
